url,titre,description,prix_numeric,couleurs,matières,type,image
https://www.miumiu.com/fr/fr/p/pull-a-col-bateau-en-laine/MMLA85_16WS_F0008_S_OOO,Pull À Col Bateau En Laine Bleu | Miu Miu,Le pull à col bateau classique est revisité dans des proportions qui enveloppent le buste et le transforment en un haut permettant de créer de nouvelles combinaisons de style. ,920.0,['bleu'],['laine'],Pull,https://www.miumiu.com/content/dam/miumiubkg_products/M/MML/MMLA85/16WSF0008/MMLA85_16WS_F0008_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/t-shirt-ajuste-petit-bateauxmiu-miu-en-jersey-stretch/MJN563_16J8_F0009_S_OOO,T-shirt Ajusté Petit Bateau x miu Miu En Jersey Stretch Blanc | Miu Miu,"La collaboration Petit Bateau X Miu Miu s’inspire des vêtements pour enfants simples et authentiques. Le blanc, symbole d’élégance pure, sublime le design raffiné de ce t-shirt en coton doux, agrémenté d’une délicate bordure à picots et de logos brodés iconiques.",450.0,['blanc'],"['coton', 'jersey']",T-shirt,https://www.miumiu.com/content/dam/miumiubkg_products/M/MJN/MJN563/16J8F0009/MJN563_16J8_F0009_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-en-popeline-flammee/MG2425_163M_F0009_S_OOO,Jupe En Popeline Flammée Blanc | Miu Miu,"Cette jupe en popeline au style minimaliste, qui incarne l’essence iconique de Miu Miu, apportera une touche d’élégance authentique à une multitude de looks. ",1400.0,"['blanc', 'lin']",['lin'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2425/163MF0009/MG2425_163M_F0009_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-aventure-en-cuir-nappa/5BG310_2BBL_F0NBL_V_OOO,Sac Aventure En Cuir Nappa Bruyère | Miu Miu,"Inspiré du modèle iconique de 2009, le sac Aventure dégage un charme élégant et décontracté. Cette version aux proportions plus grandes est agrémentée de touches raffinées, comme le mousqueton et l’accessoire distinctif. ",3300.0,['bruyère'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BG/5BG310/2BBLF0NBL/5BG310_2BBL_F0NBL_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/veste-en-naplak/MPV935_ADNT_F0P9S_S_OOO,Veste En Naplak Bleu Mer | Miu Miu,"Les lignes dynamiques de cette veste zippée sont sublimées par l’éclat du cuir naplak souple, qui lui confère un style sophistiqué, audacieux et féminin. ",4300.0,['bleu'],['cuir'],Veste,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPV/MPV935/ADNTF0P9S/MPV935_ADNT_F0P9S_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/chemise-en-popeline-flammee/MK1932_163M_F0009_S_OOO,Chemise En Popeline Flammée Blanc | Miu Miu,"Cette chemise en popeline est agrémentée d’un double col brodé, qui évoque la mode pour enfant, et joue sur le concept de superposition dissimulée. ",1250.0,"['blanc', 'lin']",['lin'],Chemise,https://www.miumiu.com/content/dam/miumiubkg_products/M/MK1/MK1932/163MF0009/MK1932_163M_F0009_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/chaussettes-hautes-en-soie/MCZ499_16J2_F0480_S_OOO,Chaussettes Hautes En Soie Gris Ardoise | Miu Miu,"Inspirées du défilé, ces chaussettes hautes en maille de soie côtelée affichent un design unique, qui apportera la touche iconique et expérimentale de l’uniforme Miu Miu à tous vos looks.",350.0,['gris'],['soie'],Chaussettes,https://www.miumiu.com/content/dam/miumiubkg_products/M/MCZ/MCZ499/16J2F0480/MCZ499_16J2_F0480_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sneakers-gymnasium-en-tissu-technique-et-suede/5E428E_71L_F001Z_F_A005,Sneakers Gymnasium En Tissu Technique Et Suède Bleu Baltique/bordeaux | Miu Miu,Ces sneakers ultralégères en tissu technique et suède associent des éléments décontractés à des références sportives. Les bandes multicolores et la semelle avec le logo estampé accentuent le caractère chic et sportif de Miu Miu.,820.0,"['bleu', 'bordeaux']",['coton'],Sneakers,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E4/5E428E/71LF001Z/5E428E_71L_F001Z_F_A005_SLR.jpg
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir-nappa-matelasse/5BC125_2IBS_F0F6W_V_OOF,Sac Wander En Cuir Nappa Matelassé Fuchsia/blanc | Miu Miu,"Confectionné en cuir nappa matelassé souple, le sac Wander affiche une forme iconique, revisitée avec un passepoil de couleur contrastante sur les bords, qui lui confère un caractère sportif et polyvalent. ",2250.0,"['blanc', 'fuchsia']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBSF0F6W/5BC125_2IBS_F0F6W_V_OOF_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB172_2IBP_F0967_V_OWO,Sac Beau En Cuir Noir/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu.",2750.0,"['noir', 'blanc']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB172/2IBPF0967/5BB172_2IBP_F0967_V_OWO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB173_2IBP_F03XH_V_OWM,Sac Beau En Cuir Bois De Bruyère/blanc | Miu Miu,"Ce sac Beau à la forme allongée et distinctive est agrémenté d’anses et d’un passepoil de couleur contrastante, qui lui confèrent un esprit sportif polyvalent, parfait avec un look audacieux et féminin. ",2650.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB173/2IBPF03XH/5BB173_2IBP_F03XH_V_OWM_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir/5BC125_2IBP_F03XH_V_OWF,Sac Wander En Cuir Bois De Bruyère/blanc | Miu Miu,"Le sac Wander est revisité dans cette version en cuir souple et lisse, agrémentée d’un passepoil contrastant qui dégage une élégance sportive et une polyvalence contemporaine. ",2250.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBPF03XH/5BC125_2IBP_F03XH_V_OWF_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2IBP_F03XH_V_MLN,Sac Beau En Cuir Bois De Bruyère/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu. ",2950.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2IBPF03XH/5BB117_2IBP_F03XH_V_MLN_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2IBP_F0RXG_V_MLN,Sac Beau En Cuir Gris Marbre / Blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu. ",2950.0,"['blanc', 'gris']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2IBPF0RXG/5BB117_2IBP_F0RXG_V_MLN_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-arcadie-en-cuir-nappa-matelasse/5BB142_2IBS_F031W_V_OON,Sac Arcadie En Cuir Nappa Matelassé Cognac/blanc | Miu Miu,"L’essence iconique du sac Arcadie est sublimée dans cette version en cuir nappa matelassé avec un passepoil contrastant, qui dégage élégance et décontraction. ",2450.0,"['blanc', 'cognac']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB142/2IBSF031W/5BB142_2IBS_F031W_V_OON_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir-nappa-matelasse/5BC125_2IBS_F031W_V_OOF,Sac Wander En Cuir Nappa Matelassé Cognac/blanc | Miu Miu,"Confectionné en cuir nappa matelassé souple, le sac Wander affiche une forme iconique, revisitée avec un passepoil de couleur contrastante sur les bords, qui lui confère un caractère sportif et polyvalent. ",2250.0,"['blanc', 'cognac']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBSF031W/5BC125_2IBS_F031W_V_OOF_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir-nappa-matelasse/5BC125_2IBS_F0F6W_V_OOF,Sac Wander En Cuir Nappa Matelassé Fuchsia/blanc | Miu Miu,"Confectionné en cuir nappa matelassé souple, le sac Wander affiche une forme iconique, revisitée avec un passepoil de couleur contrastante sur les bords, qui lui confère un caractère sportif et polyvalent. ",2250.0,"['blanc', 'fuchsia']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBSF0F6W/5BC125_2IBS_F0F6W_V_OOF_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB172_2IBP_F0967_V_OWO,Sac Beau En Cuir Noir/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu.",2750.0,"['noir', 'blanc']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB172/2IBPF0967/5BB172_2IBP_F0967_V_OWO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sneakers-gymnasium-en-tissu-technique-et-suede/5E428E_71L_F03TC_F_A005,Sneakers Gymnasium En Tissu Technique Et Suède Anis/fuchsia | Miu Miu,Ces sneakers ultralégères en tissu technique et suède associent des éléments décontractés à des références sportives. Les bandes multicolores et la semelle avec le logo estampé accentuent le caractère chic et sportif de Miu Miu.,820.0,['fuchsia'],['coton'],Sneakers,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E4/5E428E/71LF03TC/5E428E_71L_F03TC_F_A005_SLR.jpg
https://www.miumiu.com/fr/fr/p/sneakers-gymnasium-en-tissu-technique-et-suede/5E428E_71L_F0X97_F_A005,Sneakers Gymnasium En Tissu Technique Et Suède Blanc/bordeaux | Miu Miu,Ces sneakers ultralégères en tissu technique et suède associent des éléments décontractés à des références sportives. Les bandes multicolores et la semelle avec le logo estampé accentuent le caractère chic et sportif de Miu Miu.,820.0,"['blanc', 'bordeaux']",['coton'],Sneakers,https://www.miumiu.com/content/dam/miumiubkg_products/5/5E4/5E428E/71LF0X97/5E428E_71L_F0X97_F_A005_SLR.jpg
https://www.miumiu.com/fr/fr/p/ballerines-gymnasium-en-tissu-technique/5Y426E_71L_F0A13_F_A005,Ballerines Gymnasium En Tissu Technique Noir/gris Anthracite | Miu Miu,"Déclinaison des sneakers aperçues sur le défilé, ces ballerines ultra légères en tissu technique mêlent des éléments sportifs et classiques pour un style sport chic, caractéristique de l’uniforme Miu Miu. ",720.0,"['noir', 'gris', 'anthracite', 'lin']",['lin'],Ballerines,https://www.miumiu.com/content/dam/miumiubkg_products/5/5Y4/5Y426E/71LF0A13/5Y426E_71L_F0A13_F_A005_SLR.jpg
https://www.miumiu.com/fr/fr/p/blouson-zippe-en-soie-technique/ML1220_163P_F097B_S_OOO,Blouson Zippé En Soie Technique Bleu/gris Plomb | Miu Miu,"Confectionné en soie technique selon une coupe oversize, ce blouson zippé à l’allure sportive et décontractée est idéal avec des vêtements classiques et incarne l’essence iconique de l’uniforme Miu Miu. ",2900.0,"['bleu', 'gris']",['soie'],Blouson,https://www.miumiu.com/content/dam/miumiubkg_products/M/ML1/ML1220/163PF097B/ML1220_163P_F097B_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/slip-en-soie-technique/SP9465_121G_F0112_S_OOO,Slip En Soie Technique Gris Plomb | Miu Miu,"Confectionné en soie technique, ce slip incarne l’esprit rebelle de la garde-robe Miu Miu et présente un effet de superposition, qui permet de créer de nouveaux looks audacieux. ",820.0,['gris'],['soie'],Slip,https://www.miumiu.com/content/dam/miumiubkg_products/S/SP9/SP9465/121GF0112/SP9465_121G_F0112_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/pantalon-en-mohair-de-chevreau/MP1878_12I1_F063H_S_OOO,Pantalon En Mohair De Chevreau Hématite | Miu Miu,"Confectionné en mohair de chevreau, ce pantalon à la coupe classique et à l’élégance intemporelle est une pièce iconique de la garde-robe Miu Miu. ",1350.0,['hématite'],['coton'],Pantalon,https://www.miumiu.com/content/dam/miumiubkg_products/M/MP1/MP1878/12I1F063H/MP1878_12I1_F063H_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-aventure-en-cuir-nappa/5BC182_2BBL_F0002_V_OOO,Sac Aventure En Cuir Nappa Noir | Miu Miu,"Inspiré du modèle iconique de 2009, le sac Aventure est une version à bandoulière, qui revisite des formes distinctives et souligne son caractère polyvalent et intemporel. ",2250.0,['noir'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC182/2BBLF0002/5BC182_2BBL_F0002_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/ceinture-en-cuir/5CC663_2IB5_F098L,Ceinture En Cuir Caramel | Miu Miu,"Idéale pour un style simple ou sophistiqué, cette ceinture en cuir présente un design minimaliste avec une boucle dorée gravée du logo Miu Miu. ",550.0,"['doré', 'dorée']",['cuir'],Ceinture,https://www.miumiu.com/content/dam/miumiubkg_products/5/5CC/5CC663/2IB5F098L/5CC663_2IB5_F098L_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-penny-en-cuir/5BD273_ACRM_F04JM_V_OOO,Sac Penny En Cuir Cognac | Miu Miu,"Élégant et fonctionnel, le sac Penny affiche une forme plus large et plus souple, qui souligne son allure sportive et la touche rebelle apportée par la pièce de monnaie. ",2900.0,['cognac'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BD/5BD273/ACRMF04JM/5BD273_ACRM_F04JM_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-regard/SMU04Z_E14L_F04I0_C_050,Lunettes De Soleil Miu Regard Verres Roses | Miu Miu,"Lunettes de soleil en acétate au design ovale sophistiqué. La monture en acétate est dotée de contours fins et de verres ultra plats, qui soulignent sa légèreté. Les branches sont ornées de l’élégant logo Miu Miu vertical.",370.0,"['vert', 'rose']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMU04Z/E14LF04I0/SMU04Z_E14L_F04I0_C_050_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-wander-en-cuir/5BC125_2IBP_F03XH_V_OWF,Sac Wander En Cuir Bois De Bruyère/blanc | Miu Miu,"Le sac Wander est revisité dans cette version en cuir souple et lisse, agrémentée d’un passepoil contrastant qui dégage une élégance sportive et une polyvalence contemporaine. ",2250.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC125/2IBPF03XH/5BC125_2IBP_F03XH_V_OWF_SLF.jpg
https://www.miumiu.com/fr/fr/p/ceinture-en-cuir/5CC663_2IB5_F0002,Ceinture En Cuir Noir | Miu Miu,"Idéale pour un style simple ou sophistiqué, cette ceinture en cuir présente un design minimaliste avec une boucle dorée gravée du logo Miu Miu. ",550.0,"['noir', 'doré', 'dorée']",['cuir'],Ceinture,https://www.miumiu.com/content/dam/miumiubkg_products/5/5CC/5CC663/2IB5F0002/5CC663_2IB5_F0002_SLF.jpg
https://www.miumiu.com/fr/fr/p/veste-droite-en-mohair-de-chevreau/MH1991_12I1_F063H_S_OOO,Veste Droite En Mohair De Chevreau Hématite | Miu Miu,"Cette veste aux lignes décontractées s’inspire du prêt-à-porter masculin classique et apporte une touche d’élégance aux looks expérimentaux, créant l’uniforme Miu Miu.",2950.0,"['hématite', 'lin']",['lin'],Veste,https://www.miumiu.com/content/dam/miumiubkg_products/M/MH1/MH1991/12I1F063H/MH1991_12I1_F063H_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/maillot-de-bain-en-maille-technique/MMV266_14SJ_F022X_S_OOO,Maillot De Bain En Maille Technique Bleu/blanc | Miu Miu,"Inspiré de modèles des années 1920, ce maillot de bain en fil technique dégage un esprit activewear moderne et s’associe parfaitement à des vêtements classiques, pour créer des combinaisons uniques et expérimentales. ",950.0,"['bleu', 'blanc']",['coton'],Maillot,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMV/MMV266/14SJF022X/MMV266_14SJ_F022X_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-en-mohair-de-chevreau/MG2419_163O_F0EVW_S_OOO,Jupe En Mohair De Chevreau Hématite/bleu Marine | Miu Miu,"Cette jupe en mohair de chevreau s’inspire des codes du prêt-à-porter masculin formel et affiche une silhouette polyvalente, marquée par un contraste de couleurs chic et sportif. ",2500.0,"['bleu', 'hématite', 'bleu marine', 'lin']",['lin'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MG2/MG2419/163OF0EVW/MG2419_163O_F0EVW_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-beau-en-cuir/5BB117_2IBP_F03XH_V_MLN,Sac Beau En Cuir Bois De Bruyère/blanc | Miu Miu,"Les anses et le passepoil de couleur contrastante du sac Beau soulignent les lignes de l’accessoire, mettant en valeur l’évolution sportive et fonctionnelle d’une véritable icône du style Miu Miu. ",2950.0,"['blanc', 'bruyère']",['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BB/5BB117/2IBPF03XH/5BB117_2IBP_F03XH_V_MLN_SLF.jpg
https://www.miumiu.com/fr/fr/p/maillot-de-bain-en-maille-technique/MMV277_14SJ_F022X_S_OOO,Maillot De Bain En Maille Technique Bleu/blanc | Miu Miu,"Inspiré de modèles des années 1920, ce maillot de bain en fil technique dégage un esprit activewear moderne et s’associe parfaitement à des vêtements classiques, pour créer des combinaisons uniques et expérimentales. ",590.0,"['bleu', 'blanc']",['coton'],Maillot,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMV/MMV277/14SJF022X/MMV277_14SJ_F022X_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/pantalon-en-tissu-technique/MMP274_14SJ_F022X_S_OOO,Pantalon En Tissu Technique Bleu/blanc | Miu Miu,"Confectionné en tissu technique, ce pantalon ajusté et élégant épouse la silhouette, révélant un caractère sportif et le charme de la maille. ",1300.0,"['bleu', 'blanc']",['coton'],Pantalon,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMP/MMP274/14SJF022X/MMP274_14SJ_F022X_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/lunettes-de-soleil-miu-miu-logo/SMUA52_EZVN_FE60O_C_052,Lunettes De Soleil Miu Miu Logo Verres Indigo | Miu Miu,Les lunettes de soleil Miu Miu réinterprètent les classiques avec une touche glamour. La monture en métal est dotée de verres ovales originaux soulignés par un cerclage fin. Les branches ultra fines sont agrémentées du logo Miu Miu vertical.,390.0,"['vert', 'indigo']",['coton'],Lunettes,https://www.miumiu.com/content/dam/miumiubkg_products/S/SMU/SMUA52/EZVNFE60O/SMUA52_EZVN_FE60O_C_052_SLF.jpg
https://www.miumiu.com/fr/fr/p/maillot-de-bain-en-maille-technique/MMV267_14SJ_F0E7D_S_OOO,Maillot De Bain En Maille Technique Rouge/bleu | Miu Miu,"Inspiré de modèles des années 1920, ce maillot de bain en fil technique dégage un esprit activewear moderne et s’associe parfaitement à des vêtements classiques, pour créer des combinaisons uniques et expérimentales. ",980.0,"['bleu', 'rouge']",['coton'],Maillot,https://www.miumiu.com/content/dam/miumiubkg_products/M/MMV/MMV267/14SJF0E7D/MMV267_14SJ_F0E7D_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/jupe-portefeuille-en-naplak/MPD802_ADNT_F0030_S_OOO,Jupe Portefeuille En Naplak Violet | Miu Miu,Cette jupe portefeuille en cuir naplak brillant à l’allure féminine et sophistiquée apportera une touche d’élégance audacieuse à des looks décontractés et minimalistes. ,2850.0,"['violet', 'violet']",['cuir'],Jupe,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPD/MPD802/ADNTF0030/MPD802_ADNT_F0030_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/ceinture-en-cuir-et-metal/5CC682_2IBW_F0NBL,Ceinture En Cuir Et Métal Bruyère | Miu Miu,"Parfaite pour un style superposé, cette ceinture en métal et cuir dégage un charme vintage rebelle, emblématique du style Miu Miu.",900.0,"['bruyère', 'blé']",['cuir'],Ceinture,https://www.miumiu.com/content/dam/miumiubkg_products/5/5CC/5CC682/2IBWF0NBL/5CC682_2IBW_F0NBL_SLF.jpg
https://www.miumiu.com/fr/fr/p/sac-aventure-en-cuir-nappa/5BC181_2BBL_F0NBL_V_OOO,Sac Aventure En Cuir Nappa Bruyère | Miu Miu,"Inspiré du modèle iconique de 2009, le sac Aventure est une version à bandoulière, qui revisite des formes distinctives et souligne son caractère polyvalent et intemporel. ",2500.0,['bruyère'],['cuir'],Sac,https://www.miumiu.com/content/dam/miumiubkg_products/5/5BC/5BC181/2BBLF0NBL/5BC181_2BBL_F0NBL_V_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/veste-en-suede/MPV936_1421_F0393_S_OOO,Veste En Suède Vert Olive | Miu Miu,"Le traitement spécial du suède confère à cette veste un look rétro et vintage, qui sublime ses lignes et met en valeur ses détails raffinés. ",4200.0,"['vert', 'olive']",['coton'],Veste,https://www.miumiu.com/content/dam/miumiubkg_products/M/MPV/MPV936/1421F0393/MPV936_1421_F0393_S_OOO_SLF.jpg
https://www.miumiu.com/fr/fr/p/body-petit-bateau-x-miu-miu-en-jersey-stretch/MJA897_16J8_F0009_S_OOO,Body Petit Bateau X Miu Miu En Jersey Stretch Blanc | Miu Miu,"La collaboration Petit Bateau X Miu Miu s’inspire des vêtements pour enfants simples et authentiques. Le blanc, symbole d’élégance pure, sublime le design raffiné de ce body en coton doux, agrémenté d’une délicate bordure à picots et de logos brodés iconiques.",600.0,['blanc'],"['coton', 'jersey']",Body,https://www.miumiu.com/content/dam/miumiubkg_products/M/MJA/MJA897/16J8F0009/MJA897_16J8_F0009_S_OOO_SLF.jpg
